city_name,poi_name,star_level,rating,price_cny,sales_count,district,longitude,latitude,introduction,is_free,address,poi_id,route_use,state,data_nature
北京,红砖美术馆,,0.0,150.0,86,北京·北京·朝阳区,116.505686,40.048368,独居特色的美术作品展示馆,False,北京市朝阳区崔各庄乡何各庄,B021-POI-0284,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
北京,北京杜莎夫人蜡像馆,,0.0,148.5,78,北京·北京·前门大街,116.404547,39.903732,中轴线上的巨星之旅,False,北京市东城区前门大街8号,B021-POI-0285,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
北京,故宫礼物,,0.0,39.9,78,北京·北京·故宫,116.403245,39.92711,来自故宫的礼物,False,北京市故宫内坤宁宫东基化门南侧故宫文化产品专卖店,B021-POI-0286,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,美丽华百乐园,,0.0,32.0,71,台湾·台北,121.55672971178,25.085543095022,全台第二之摩天轮,False,台湾台北市中山区敬业三路20号,B021-POI-0287,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,野柳地质公园,,4.5,17.0,40,台湾·新北,121.690465464724,25.2063962899471,历经千百年而形成的地质“活化石”,False,台湾新北市万里区野柳里港东路167-1号,B021-POI-0288,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,日月潭,,5.0,5.0,71,台湾·南投,120.915672,23.858524,天然淡水湖泊，堪称明珠之冠,False,台湾南投县鱼池乡水社村,B021-POI-0289,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,101大楼,,5.0,236.0,68,台湾·台北,121.56496,25.033616,可居高临下观赏整个台北风景,False,台湾省台北市110信义路5段7号,B021-POI-0290,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,黄金博物馆,,0.0,55.0,51,台湾·新北,121.84987042122,25.103020295465,全台第一座以生态博物馆为理念的博物馆园,False,台湾新北市瑞芳区金瓜石金光路黄金博物园区内本山五坑旁,B021-POI-0291,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,北投春天酒店汤屋温泉,,0.0,394.0,38,台湾·台北·北投区,121.513544,25.137609,享受温泉带来的全身心舒缓,False,台北市北投区幽雅路18号,B021-POI-0292,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,美丽华摩天轮,,0.0,32.0,72,台湾·台北·美丽华百乐园,121.557293,25.082852,可以媲美日本“东京台场摩天轮”,False,台北市敬業三路20号,B021-POI-0293,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,武陵农场,,0.0,18.0,93,台湾·台中,121.3067419,24.3929947,山环水绕，林木苍幽，徘徊其间，意味无穷,False,台中县和平乡平等村,B021-POI-0294,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,袖珍博物馆,,5.0,31.0,99,台湾·台北,121.536265,25.050425,全球收藏当代袖珍艺术的主题馆,False,台湾台北市建国北路1段96号B1,B021-POI-0295,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台湾传统艺术中心,,0.0,32.0,90,台湾·宜兰,121.825351189163,24.6839200188217,体会古早先民们开拓台湾的荜路蓝缕,False,台湾省宜兰县五結鄉五濱路二段201號,B021-POI-0296,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台北双层观光巴士,,0.0,32.0,38,台湾·台北,121.5042784,25.0414167,用不同的角度发现台北多元的城市魅力,False,台北市台北车站,B021-POI-0297,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,鹿境梅花鹿生态园,,0.0,42.0,83,台湾·屏东,120.74539379244003,22.009731551070495,•垦丁小奈良，与梅花鹿的亲密接触,False,946台湾屏東縣恆春鎮恆公路1097-1號,B021-POI-0298,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台北故宫博物院,,5.0,72.0,83,台湾·台北,121.548493,25.10234,北京故宫看建筑，台北故宫看文物,False,台湾台北市士林区至善路二段221号,B021-POI-0299,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台湾野柳海洋世界,,0.0,80.0,65,台湾·新北,121.691086,25.205194,一场奇幻不思议的海底探险之旅,False,台湾省新北市萬里區野柳里港東路167-3號,B021-POI-0300,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台湾海洋生物博物馆,,0.0,95.0,39,台湾·屏东·垦丁,120.698906,22.045992,以虚拟实境手法呈现深海、极地等生态环境,False,台湾屏东县车城乡后湾村后湾路2号,B021-POI-0301,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,复兴桥风景区,,0.0,0.0,0,台湾·桃园,121.35037883956,24.815040245504,带动了北横碧水青山的另一种欢乐风情,False,桃园县复兴乡中正路15号,B021-POI-0302,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,长春祠,,3.5,0.0,0,台湾·花莲,121.60445032684,24.162302549393,一道飞瀑分流入溪，山水景色绝佳,True,台湾花莲县,B021-POI-0303,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,淡水老街,,0.0,0.0,0,台湾·淡水,121.44124069779,25.171297755773,美食汇聚的北台湾老街之一,True,台北县淡水镇中正路,B021-POI-0304,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,士林官邸,,5.0,0.0,0,台湾·台北,121.53013540214,25.093934468272,林木参天、绿树幽深，极富神秘色彩,True,台北市士林区中山北路五段兴福林路口,B021-POI-0305,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,北安公园,,5.0,0.0,0,台湾·台北,121.52694244942,25.076889096728,满园新绿，温雅如诗，连绵一片绿意盎然,False,台湾台北市中山北路四段北安路旁,B021-POI-0306,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,城隍庙,,0.0,0.0,0,台湾·新竹,120.96566,24.804377,创建于清乾隆十三年，供奉威灵公都城隍,True,台湾新竹市,B021-POI-0307,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,文昌宫,,5.0,0.0,0,台湾·台北,121.51554938135,25.056981048344,台北文昌宮位於捷運雙連站附近的捷運公園旁。是台北市著名的景点之一。,False,台北市民生西路45巷9弄2-1號,B021-POI-0308,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,眼镜洞景区,,3.9,0.0,0,台湾·台北,121.733906,25.040815,景色秀丽，奇景天然，夏日避暑胜地,False,台湾台北十分寮,B021-POI-0309,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,武荖坑风景区,,0.0,0.0,0,台湾·宜兰,121.812782060799,24.6133971487115,林木苍郁，草坡翠绿，溪水潺潺，清爽消暑,False,宜兰县苏澳镇武荖坑路75号,B021-POI-0310,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,罗东夜市,,0.0,0.0,0,台湾·宜兰,121.76735136959,24.676512889094,几乎全部集中在台湾汽车客运车站对面的罗东公园四周，俗称公园小吃。公园小吃街主要是由公园路、民生路、民权路及兴东路组成的小,False,宜兰县罗东镇民生路、民权路、公园,B021-POI-0311,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,猫鼻头,,0.0,0.0,0,台湾·屏东,120.7367232716,21.92221554933,鸟瞰似女孩的百折裙,True,台湾省屏东县恒春镇,B021-POI-0312,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,月眉育乐世界,,0.0,0.0,0,台湾·台中,120.695524506889,24.3230548049848,台湾的一个BOT休闲产业开发案,False,台中市后里乡安眉路115号,B021-POI-0313,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,旗津天后宫,,0.0,0.0,0,台湾·高雄,120.268426,22.613377,高雄市的一座妈祖庙，香火鼎盛,True,高雄市旗津区庙前路86号,B021-POI-0314,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,旗津海岸公园,,0.0,0.0,0,台湾·高雄,120.273881,22.601735,百业鼎盛，热闹非凡，观光休憩的好去处,True,高雄市旗津区旗津三路,B021-POI-0315,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,秀姑峦溪,,0.0,0.0,0,台湾·花莲,121.328441858292,23.3074226777646,秀姑峦溪，发源自中央山脉的秀姑峦山，上游沿花东纵谷向北流至瑞穗后，转向东流横断海岸山脉而于大港囗入海，全长约104公里，,True,台湾省花莲县卓溪乡境内,B021-POI-0316,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,白杨瀑布,,0.0,0.0,0,台湾·花莲,121.47502535058,24.17636304973,太鲁阁国家风景区内著名的瀑布景观,True,三栈溪切入塔次基里溪,B021-POI-0317,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,瑞穗温泉,,0.0,0.0,0,台湾·花莲,121.34315592667,23.496942976247,温泉水质优良，环境典雅舒适，温泉胜地,True,台湾省花莲县万荣乡红叶村23号,B021-POI-0318,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,真爱码头,,0.0,0.0,0,台湾·高雄,120.2894072,22.6184863,双座风帆象征高雄市与海港对话,True,高雄市最西侧盐埕区公园二路上,B021-POI-0319,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,阿美文化村,,0.0,0.0,0,台湾·花莲,121.5999742719,23.952736018149,两排竹舍俨然，古朴中散发浓郁的山地气息,False,花莲县吉安乡仁安村海滨93-1号,B021-POI-0320,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,香蕉新乐园,,0.0,0.0,0,台湾·台中,120.693776750457,24.1532270935403,重现台湾50、60年代的古早街坊,False,台中市北区双十路二段111号,B021-POI-0321,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,林本源园邸和林家花园,,0.0,0.0,0,台湾·新北,121.455016,25.010951,,False,新北市板桥区西门街9号,B021-POI-0322,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,花莲海洋公园,,0.0,0.0,0,台湾·花莲,121.60283595028,23.901989542669,一起探索海洋世界的奥妙,True,花莲县寿丰乡盐寮村福德189号,B021-POI-0323,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台北戏棚,,0.0,0.0,0,台湾·台北,121.523253,25.060508,,False,台北市中山北路2段113号3F,B021-POI-0324,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,文化芸廊,,0.0,0.0,0,台湾·桃园,121.22311965055,25.070886647057,文物数量之大，密集度之高，观赏性之强,False,桃园县大园乡航站南路9号,B021-POI-0325,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,莺歌陶瓷老街,,0.0,0.0,0,台湾·新北,121.350153,24.951377,与陶瓷艺术相对话,True,台湾新北市文化路、尖山埔路语重庆街一带,B021-POI-0326,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,北投温泉亲水公园,,0.0,0.0,0,台湾·台北,121.5110968062751,25.134031679841776,北投温泉亲水公园位于捷运新北投站往地热谷方向，以北投溪为中心的亲水公园，范围涵盖北投公园至地热谷之间，总面积约有6万多平,True,台湾台北市北投区中山路2号,B021-POI-0327,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,开元寺,,0.0,0.0,0,台湾·台南,120.222984,23.011614,台湾重点文物保护单位,True,台南市北区北园街89号,B021-POI-0328,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,愿景馆,,0.0,0.0,0,台湾·高雄,120.303023,22.63782,愿景馆,False,高雄市建国二路318 号,B021-POI-0329,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台湾艺术大学,,0.0,0.0,0,台湾·台北,121.44743011607,25.007047523144,台湾艺术大学（英语：National,True,台北市大观路一段59号,B021-POI-0330,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,台北国际会议中心,,0.0,0.0,0,台湾·台北,121.56065110784,25.033915348486,,False,台北市信义路五段一号,B021-POI-0331,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,垦丁森林旅游区,,0.0,0.0,0,台湾·屏东,120.77859886144,21.951259472332,台湾热门观光胜地之一,True,屏东县恒春镇垦丁路596号,B021-POI-0332,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,绿岛,,0.0,0.0,0,台湾·台东,121.48510510678,22.658781477693,关押犯人的理想的场所,True,台湾省台东县,B021-POI-0333,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,美浓小镇,,0.0,0.0,0,台湾·高雄,120.5139777,22.8931271,台湾十大观光小城之一,True,台湾高雄市美浓区中山路一段25号,B021-POI-0334,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,安平树屋,,0.0,0.0,0,台湾·台南,120.159761592745,23.0037816336338,多株百年老榕树盘根错节随意生长,True,台湾台南市安平区古堡街108号,B021-POI-0335,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,旗山老街,,0.0,0.0,0,台湾·高雄,120.4819467,22.8854479,街道安静、古朴,True,台湾高雄市旗山区中正路,B021-POI-0336,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,玫瑰圣母堂,,0.0,0.0,0,台湾·高雄,14.50074,40.748981,台湾历史建筑百景票选位列头榜,True,台湾高雄市苓雅区五福三路151号,B021-POI-0337,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,内湖国小,,0.0,0.0,0,台湾·南投,120.780238062143,23.7130232991421,以绿色建筑为主体的森林小学,True,台湾南投县鹿谷乡内湖村兴产路51号,B021-POI-0338,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,i-Ride体验中心,,0.0,0.0,0,台湾·高雄,120.2967171,22.6056068,飞行剧院体验带你以前所未有的角度认识高雄,False,高雄市前镇区复兴四路9号Software Technology Park 806,B021-POI-0339,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,北投雅乐轩酒店聚聚乐餐厅,,0.0,0.0,0,台湾·台北·北投区,121.4957901,17.0,美食之汇,True,台北市北投区大业路300巷1号（北投雅乐轩酒店3F NOOK聚聚乐）,B021-POI-0340,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,香格里拉冬山河渡假饭店,,0.0,0.0,0,台湾·宜兰,121.8113764,17.0,提供旅人尽享慵懒与心灵解放的优质享受,True,宜兰县五结乡公园二路15号（香格里拉冬山河渡假饭店）,B021-POI-0341,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,万里翡翠湾滑翔伞,,0.0,0.0,0,台湾·台北,0.0,0.0,,True,新北市万里区玛炼路39号野马飞行伞俱乐部,B021-POI-0342,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,妈祖田风景区,,3.7,0.0,0,台湾·台北,121.430069,24.943012,土城首屈一点指的山水胜境，风景奇佳,True,台湾台北市祖田村,B021-POI-0343,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,梦幻湖,,5.0,0.0,0,台湾·台北,121.55714520402,25.164922335195,湖水荡漾，景致迷人,True,台湾省台北市七星山东麓,B021-POI-0344,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,孔庙,,0.0,0.0,0,台湾·台中,120.689905988343,24.1543398355292,供奉至圣先师，每年祭孔大典的主祀场所,True,台湾台中市双十路与力行路的转角口附近,B021-POI-0345,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,桃园蝙蝠洞,,0.0,0.0,0,台湾·桃园,121.349456787109,24.8386402130127,洞内崎岖狭窄，幽深莫测，少有人烟,False,桃园县复兴乡三民村东侧五寮溪溪谷,B021-POI-0346,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,昆仑药用植物观光园,,0.0,0.0,0,台湾·桃园,121.222396850586,24.8058815002441,国内首座寓教于乐的药用观光园区,False,台湾省桃园龙潭乡离石门水库不远的打铁坑山上,B021-POI-0347,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,南瑶宫,,0.0,0.0,0,台湾·彰化,120.53849029541,24.0677642822266,古今迥然不同的建筑风貌,False,台湾省彰化市南瑶里南瑶路台一号,B021-POI-0348,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,汐山大尖山,,5.0,0.0,0,台湾·台北,121.668455,25.050545,汐山大尖山乃为五分山群的姜子寮山列之一，其山腰向来以寺庙多而著称，因当年慈航法师在此讲经说法、化坐；登山的途中还可顺道游,False,台湾台北市,B021-POI-0349,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,士林夜市,,5.0,0.0,0,台湾·台北,121.52605713588,25.089021730182,如织的人潮，溢散热闹滚滚的气息,False,台湾台北士林区文林路,B021-POI-0350,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,圆通寺,,0.0,0.0,0,台湾·南投,121.49274176649,24.9907799964,位于中和市的圆通寺，为民国15年妙清禅师所兴建，略具日式风味的仿唐式庙宇建筑。寺庙正门两侧有狮、象的雕塑，一猛一柔，颇为,False,台湾省南投市,B021-POI-0351,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,福林公园,,5.0,0.0,0,台湾·台北,121.529463,25.095665,是一个以山水景观石雕为其主题的公园,False,台湾省台北市福林路,B021-POI-0352,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,东海岸水往上流奇观,,3.5,0.0,0,台湾·台北,121.218292236328,22.8683452606201,潺潺水流顺着水沟蜿蜒往高处流去,True,东海岸公路旧道路,B021-POI-0353,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,虎山岩,,0.0,0.0,0,台湾·台中,120.559608459473,24.0436477661133,花坛位于八卦山西北麓，距彰化市６公里。乡内岩竹村有一风景秀丽、极富盛名的古刹，即虎山岩。虎山岩创建于清乾隆初年，主祀观音,True,台湾省台中彰化市６公里,B021-POI-0354,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,玄奘寺,,0.0,0.0,0,台湾·南投·日月潭,120.917130654614,23.8473707751369,对佛教在中国的发展贡献卓著,True,南投县鱼池乡日月村中正路389号,B021-POI-0355,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,坪林亲水公园,,3.8,0.0,0,台湾·台北,121.711778,24.936102,坪林亲水公园原名河滨公园，坪林乡公所为了迎接千禧年，展现其“真善美”的新桃花源境界，因此竭尽全力改善公园水岸的视觉景观及,False,台湾台北北宜公路中心点－坪林乡,B021-POI-0356,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
台湾,寻梦谷,,0.0,0.0,0,台湾·桃园,121.297271728516,25.0558242797852,带给您如梦如幻、绝妙不同的感受,False,台湾桃园县芦竹乡口村,B021-POI-0357,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长影世纪城,5A,4.3,120.0,322,吉林·长春·南关区,125.453307,43.779397,北方冬天玩出狂拽酷炫,False,吉林省长春市净月开发区长双公路,B021-POI-0358,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,伪满皇宫博物院,5A,4.6,67.0,302,吉林·长春·宽城区,125.355927,43.911781,伪满洲国傀儡皇帝爱新觉罗·溥仪的宫殿,False,吉林省长春市宽城区光复北路5号,B021-POI-0359,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,中泰海洋世界,,0.0,155.0,172,吉林·长春·朝阳区,125.313537,43.877415,应接不暇的时尚色彩馆和生活主题馆,False,吉林省长春市朝阳区清华路与新民大街交汇处北侧,B021-POI-0360,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长影旧址博物馆,,0.0,71.9,96,吉林·长春·朝阳区,125.298792,43.870357,电影人的朝圣地，新中国电影艺术成就的殿堂,False,吉林省长春朝阳区红旗街1118号,B021-POI-0361,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长白山景区,5A,5.0,199.0,78,吉林·延边,128.079743,42.025855,千年积雪为年松，直上人间第一峰,False,吉林省延边市安图县二道白河镇池北区,B021-POI-0362,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长白山北景区,,4.3,199.0,70,吉林·延边·长白山,128.184947,42.192921,领略美人松的飘逸，地下长林的浩荡,False,吉林省延边州安图县二道白河镇,B021-POI-0363,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,国信南山温泉,,0.0,159.0,58,吉林·长春·双阳区,125.534991,43.690721,真正意义上的“天然氧吧”,False,吉林省长春长清公路16公里处,B021-POI-0364,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,净月潭,5A,5.0,27.0,58,吉林·长春·南关区,125.477467,43.788327,禅，净，修，净月潭，北普陀寺,False,吉林省长春市净月经济开发区净月大街5840号,B021-POI-0365,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,东北虎园,,0.0,90.0,52,吉林·长春·南关区,125.468892,43.774799,以动物散养为主的生态型野生动物园,False,吉林省长春市南关区净月潭森林公园内,B021-POI-0366,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长春世界雕塑园,5A,3.8,25.0,44,吉林·长春·南关区,125.340462,43.828113,园内林园与碧水甚美，是难得的雕塑园,False,吉林省长春市南关区人民大街9518号,B021-POI-0367,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长白山天沐温泉,,0.0,98.0,42,吉林·白山·抚松县,127.606438,41.954847,体味“温泉水滑洗凝脂”意境，就来天沐温泉,False,吉林省白山市抚松县漫江镇池南区政府前200米,B021-POI-0368,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,吉林神农温泉度假村,,0.0,77.0,42,吉林·吉林市·昌邑区,126.369804,44.026923,居八旗王府、享碧水温泉、品满汉佳肴,False,吉林省吉林市昌邑区孤店子镇大荒地村,B021-POI-0369,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,六鼎山文化旅游区,5A,0.0,100.0,40,吉林·延边·敦化市,128.25024,43.32451,文化圣境 ，度假天堂,False,吉林省延边州敦化市吉林敦化六鼎山文化旅游区,B021-POI-0370,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,御龙温泉,4A,0.0,89.0,24,吉林·长春·双阳区,125.713331,43.600691,爱上慢游之乡，留在可宿之城,False,吉林省长春市双阳区杨家村,B021-POI-0371,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,琵岩山风景区,,0.0,23.4,22,吉林·延边·龙井市,129.43432,42.809423,“花海度假”胜地,False,吉林省延边州龙井市体育场,B021-POI-0372,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,银环湖,,0.0,268.0,20,吉林·延边·长白山,128.069809,42.066403,感受到大山的古老和岁月的悠远,False,吉林省延边朝鲜族自治州安图县二道白河镇长白山火山国家地质公园岳华林景观带,B021-POI-0373,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,大江户温泉洗浴,,0.0,39.0,14,吉林·长春·绿园区,125.28032,43.8723,长春大江户温泉酒店位于长春市绿园区正阳街4088号（汽车文化园内），营业面积两万平方米。喧嚣都市中静谧安然、独枕温泉、好,False,吉林省长春市绿园区正阳街4088号。,B021-POI-0374,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长白山自然博物馆,,3.5,30.0,14,吉林·延边·安图县,128.120927,42.41828,增长自然科普知识,False,吉林省延边朝鲜族自治州安图县宝山路,B021-POI-0375,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,讷殷古城,,0.0,64.5,14,吉林·白山,127.570299,41.983519,全国仅存的女真部落森林古城。,False,白山市抚松县长白山管委会池南区302省道右侧锦江大桥前1公里,B021-POI-0376,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,鸡冠山国家森林公园,4A,3.5,55.0,12,吉林·通化·梅河口市,125.517227,42.197908,旅游观光、避暑度假的理想胜地,False,吉林省梅河口市吉乐乡吉兴村,B021-POI-0377,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,延边王朝圣地温泉（长白山镇温泉店）,,0.0,168.0,12,吉林·延边·安图县,128.151772,42.44483,享受家的温馨,False,吉林省延边市安图县吉林省长白山保护开发区池北区松花大街 ( 二道白河镇),B021-POI-0378,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长春凯撒森林温泉度假村,,0.0,138.0,10,吉林·长春·南关区,125.455972,43.805612,给你专业的品质享受,False,吉林省长春市南关区净月潭公园正门南行200米,B021-POI-0379,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,神鹿峰旅游度假区,,0.0,98.0,10,吉林·长春·双阳区,125.895855,43.370481,神鹿峰旅游度假区以中原大道为中轴，规划了吊水壶国家森林公园、鹿鸣谷、归来镇3大主题分区，包括8条总长2.4公里的登山木栈,False,长春市双阳区山河街道旅游路18888号,B021-POI-0380,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,帽儿山,,3.6,328.0,8,吉林·延边·延吉市,129.484703,42.848449,山水林田城相依相融，民族风俗风情独特,False,吉林省延边延吉市南,B021-POI-0381,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,延吉梦都美温泉,,0.0,88.0,8,吉林·延边·延吉市,129.602715,43.039717,给身体一次深度的呼吸,False,吉林省延边朝鲜族自治州延吉市依兰镇春兴村5队,B021-POI-0382,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长白山西坡,,0.0,220.0,6,吉林·白山,0.0,0.0,长白山西坡主要着落在白山市抚松县松江河镇地域内，是四坡中火山地貌最为壮观、最具典型的地区。长白山西坡开发的相对较晚，景区,False,吉林省白山市抚松县松江河镇地域内,B021-POI-0383,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,长春莲花岛影视休闲文化园,,0.0,28.0,6,吉林·长春·朝阳区,125.336961,43.744121,,False,朝阳区永春镇柳家村（生态大街南行8公里）右转,B021-POI-0384,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
吉林,吉林乔屯温泉庄园,,0.0,76.0,4,吉林·吉林市·昌邑区,126.294115,43.995213,温泉·汗蒸·水疗·养生,False,吉林昌邑区桦皮厂镇乔屯村8舍,B021-POI-0385,候选点；营业时间、交通与预约须现场核对,待编排,用户提供的历史 POI 快照
